公司简称,变动数量(万股),占总股本比例,变动后持股总数(万股),变动后占总股本比例,涨跌幅
圣邦股份,6296.4402,54.14,47243.5269,3.5968217054263567,0.7805633802816901
圣阳股份,3854.822,35.3932,23752.805,4.356,-4.064
地素时尚,9026.9751,20.7516,30460.0449,5.002,-0.6866666666666666
均胜电子,20534.754,26.5383,679690.9774,32.372608695652175,-2.2546153846153847
坚朗五金,1175.3852,0.0,0.0,,-2.6975000000000002
垒知集团,17479.7319,36.8157,36173.6278,3.3370833333333336,-0.3293333333333333
埃夫特,202.8,0.3888,18368.82,8.8,1.635
埃斯顿,22492.77,15.0511,307038.27,9.636315789473684,-1.6442222222222225
城发环境,32191.8395,63.8426,218291.8608,11.745897435897435,0.15560975609756098
城地香江,1799.1084,7.962899999999999,9786.550799999999,4.04,0.9833333333333333
城市传媒,1265.821,1.7989000000000002,187808.5165,24.317272727272726,-0.7127272727272728
城建发展,38133.0811,28.7189,1952612.953,34.4325,0.2570454545454546
城投控股,21959.9391,8.6805,213202.251,7.0225,-0.22
基蛋生物,11821.9624,40.7521,66953.7209,2.653062857142857,-2.096216216216216
塔牌集团,34342.782,29.7234,1594356.8769,9.617272727272727,-0.8858041958041958
塞力医疗,2307.3106,14.2731,49037.418699999995,8.42741935483871,-0.09684210526315788
士兰微,5638.7722,4.4989,207886.345,16.667,0.6119999999999999
壹网壹创,3578.566,19.2997,12188.7712,2.816666666666667,-2.3402941176470584
复旦复华,2053.0392,2.9991,42549.8928,10.36,-0.10666666666666665
复星医药,3325.0265999999997,1.3803999999999998,2520892.1552,38.60296296296296,-4.7914814814814815
外高桥,6000.0,5.936,240850.8464,59.57,-0.64
多伦科技,307.52,0.4908,10852.48,2.165,-0.48250000000000004
多喜爱,12326.755299999999,62.239399999999996,84196.4927,2.310117647058824,-0.08590909090909091
多氟多,1368.0,6.147399999999999,7678.0,4.31375,-2.94
大业股份,1898.136,7.3638,24834.678,2.566153846153846,-0.5233333333333333
大东南,31860.4561,26.102,1241299.5321,25.73977777777778,-3.775
大东方,17005.533199999998,30.0842,2519713.9715,40.18044444444445,-2.277
大丰实业,2146.2599999999998,5.343,25850.940000000002,4.29,0.2833333333333333
大为股份,21258.3622,82.9065,139360.666,4.633561643835616,-2.7026582278481013
大亚圣象,3698.7523,7.003,8814.5341,2.3871428571428575,-0.7885714285714285
大众交通,16194.83,6.7031,221727.1044,6.354736842105264,-0.6642222222222223
大众公用,983.3782,0.1622,99039.9354,5.0175,-0.2899999999999999
大华股份,43692.7731,9.4521,18923.744,0.6005263157894737,-2.1841666666666666
大参林,6376.41,4.5428,3362.764,0.21291666666666667,0.45641025641025645
大名城,167743.5331,73.6681,1013992.1743999999,9.037272727272727,-0.11400000000000002
大唐发电,10801.0654,0.6205,2353478.4406,10.33357142857143,0.004999999999999981
大商股份,33409.2328,98.93430000000001,251902.5991,12.079577464788732,0.049740259740259765
大地熊,160.0,2.0,120.0,0.75,2.45
大富科技,343.8397,1.0743,113680.5793,50.74857142857143,-0.9642857142857143
大恒科技,5705.28,13.072799999999999,130032.7422,12.404583333333335,-0.26458333333333334
大悦城,33062.0362,18.199,2143813.3055,47.2804,-0.8571428571428571
大晟文化,2203.2694,27.9053,31444.092,4.866451612903226,0.09305555555555557
大智慧,81587.3918,41.4053,1543007.7398,12.16015625,-1.1986363636363637
大洋电机,24655.2902,10.038400000000001,292178.0405,3.167179487179487,0.12450980392156878
大港股份,1436.0947999999999,1.7743,117160.22,11.875294117647059,0.7973684210526316
大湖股份,408.4108,0.9562,18955.799,22.19,-1.115
大烨智能,16597.2508,53.8106,686382.5952,9.57323275862069,-5.045153374233129
大禹节水,653.3,0.0,0.0,,-2.0961538461538463
大秦铁路,22461.8292,1.5108,5527667.9508,61.97,-0.38999999999999996
大立科技,5023.2284,8.6236,9193.5164,3.493,-1.0046153846153845
大胜达,3240.3576,7.2478,115462.1104,17.564999999999998,0.8307692307692308
大西洋,11699.742,28.7264,368288.5625,21.802272727272726,-1.3991666666666667
大豪科技,6281.0864,7.981400000000001,704032.6882,31.274,4.283
大连友谊,2620.6755,7.3298,64462.6855,3.1174137931034482,0.7874999999999999
大连圣亚,7786.6038,61.758900000000004,218619.6386,5.794668874172186,1.9906557377049179
大连热电,2361.0514000000003,11.665899999999999,17115.5827,7.0475,-0.6908333333333333
大连电瓷,603.0,3.0159000000000002,6147.0,5.125,-0.9666666666666668
大连重工,2337.3364,2.4086,3770.551,0.7779999999999999,-0.146
大通燃气,4057.9884,11.6589,746546.8185,30.59557142857143,0.6177142857142858
大金重工,8910.0,30.9861,175826.15,15.453214285714285,3.347142857142857
大龙地产,1558.2735,1.8773999999999997,237435.93300000002,47.675000000000004,0.6033333333333333
天下秀,37695.464,79.8564,210992.4544,6.073522727272728,-0.21773195876288656
天保基建,12000.0,11.8828,24300.0,3.0075000000000003,-0.6799999999999999
天健集团,248.84459999999999,0.0,0.0,,0.24333333333333332
天创时尚,11545.8067,23.3844,103006.19870000001,8.124333333333333,-1.3671428571428572
天利科技,4147.7156,21.294800000000002,112747.2779,6.157553191489361,0.3038297872340425
天华超净,3695.54,3.3835,29238.192000000003,1.3852499999999999,-3.486041666666667
天原股份,23816.784,36.525800000000004,189461.3457,3.270111111111111,0.3296039603960394
天和防务,6145.1541,23.4649,48761.8954,3.0698484848484853,4.171014492753623
天喻信息,7108.0313,16.5661,280056.7039,19.301470588235293,-0.8282352941176471
天地数码,2032.59,20.703,6126.4836,5.2,-0.43
天地源,2592.4134,3.0003,296525.3694,57.195,-0.5
天坛生物,614.31,0.9168999999999999,167057.056,49.86,-0.21399999999999997
天域生态,709.326,3.5046,11393.844000000001,1.5383333333333333,-0.35
天壕环境,16062.4,43.8202,91469.947,3.332063492063492,-0.7459999999999999
天士力,1133.0098,0.816,1222.4697999999999,0.06692307692307692,0.3553846153846154
天奇股份,10734.7364,6.1633,148791.0339,8.729347826086956,-4.235882352941177
天奈科技,7610.2614,32.8501,70966.0368,4.31169014084507,-0.43422535211267604
天奥电子,3259.0546,17.9003,69165.96860000001,2.0731979695431475,-0.04860000000000001
天威视讯,2.152,0.0,1.32,0.0,4.88
天孚通信,2109.9964999999997,16.8708,214967.1137,10.458461538461538,3.009807692307692
天安新材,28.200000000000003,0.0201,9.0,0.02,-0.14333333333333334
天宜上佳,5235.7978,11.6719,39322.2108,4.174285714285714,1.111904761904762
天宸股份,30723.405300000002,61.0258,100548.5781,4.182916666666666,2.61375
天富能源,697.5734,1.0487,230016.8016,46.06428571428571,0.39142857142857135
天山铝业,520.4660000000001,1.6,520.4660000000001,0.32,0.1
天康生物,30217.7985,36.6752,646260.6477,7.8989473684210525,-1.7378947368421052
天成自控,5619.887,18.7907,151156.73,24.911739130434785,-0.8592307692307692
天房发展,3601.3352,3.2568,59137.9732,26.74,0.21499999999999997
天晟新材,21350.249,61.5604,197872.412,3.2361702127659573,-0.006387434554973826
天智航,745.6700000000001,1.7765,1889.73,2.25,0.24
天桥起重,20446.5048,43.6317,633011.5733,19.80896551724138,-1.0279310344827586
天汽模,634.35,2.5351,10077.881,5.183333333333334,-0.8333333333333334
天沃科技,10086.8378,13.0184,66274.6314,1.6221153846153844,-2.635384615384616
天泽信息,11461.6028,26.839,738299.5819,5.636114649681529,-0.10164596273291925
天津普林,10253.0135,23.1674,278685.6236,17.993333333333332,1.200886075949367
天海防务,22526.9583,34.114399999999996,325727.2629,8.885833333333332,2.3268750000000002
天润乳业,4244.3784,18.0048,33808.662,9.395999999999999,-0.39666666666666667
天润工业,14912.057,26.6509,134476.973,12.652105263157896,-1.011578947368421
天源迪科,6805.3344,25.2533,41749.230800000005,7.116818181818181,0.4
天玑科技,1849.52,6.601,21104.4166,3.9499999999999997,-0.16
天瑞仪器,5338.3186,5.4841999999999995,2166.0,2.345,-0.23818181818181808
天目湖,325.0628,2.7876,1721.1772,3.69,0.7124999999999999
天神娱乐,6669.609,19.8643,151785.33120000002,8.848039215686274,-0.31346153846153846
天箭科技,150.74,2.109,1049.26,7.34,-1.03
天翔退,3677.2894,7.3989,75194.2398,3.7441304347826083,16.92
天能重工,582.5195,1.6122,37.411,0.008333333333333333,0.2972222222222222
天舟文化,31511.2485,35.6289,223158.8755,6.16859375,-0.6367123287671234
天茂集团,13562.688,3.392,1735409.5114000002,35.128181818181815,-0.6309090909090909
天虹股份,64304.9565,71.5298,1279937.5788,13.124666666666666,-1.2991666666666666
天融信,34331.3044,23.7003,1406572.9852,9.373488372093023,0.09652694610778446
天赐材料,5920.213,13.0982,56997.058000000005,5.2155172413793105,0.8227586206896551
天通股份,4467.066699999999,1.5036,3405.0303999999996,1.0275,0.3742857142857143
天邑股份,1026.33,3.8403,163019.4,5.211282051282051,1.6033333333333333
天邦股份,34570.6094,47.8064,745626.7002,7.809775280898877,-1.8094897959183671
天铁股份,165.274,0.168,202.01100000000002,0.36999999999999994,-1.6179999999999999
天银机电,14551.3363,34.2887,1190378.5664,9.60609756097561,0.48296167247386756
天际股份,29146.7015,70.1498,731093.2264,14.040697674418604,0.888962962962963
天音控股,26768.3838,21.5888,388865.5171,7.3978431372549025,3.101666666666666
天顺股份,131.51999999999998,1.7606000000000002,3070.64,5.13875,-0.27875
天顺风能,7677.78,16.9208,135858.8526,9.136,2.0095
天风证券,96691.883,11.7187,1067158.9075,6.671666666666667,-0.7374285714285714
天马科技,4191.9257,12.4229,45979.6543,5.940434782608696,-0.6021739130434782
天鹅股份,1708.24,18.3026,18808.46,6.949310344827587,0.2679310344827586
天齐锂业,41287.9724,31.3036,6317993.7681,28.794933333333333,-3.6299999999999994
天龙股份,274.65,1.383,1835.1,1.54,-0.2316666666666667
天龙集团,29817.5508,35.8178,541066.3905,5.686046511627907,-1.006376811594203
太化股份,7710.22,14.9753,137729.44340000002,19.124285714285715,1.022857142857143
太安堂,19913.3484,25.1542,1992834.0473,26.3213,0.19066037735849045
太平洋,152257.4605,57.2929,1151250.5434,5.4216,0.9969333333333334
太平鸟,8895.056,18.4863,81037.066,6.537692307692307,-1.5433333333333332
太极实业,30437.785200000002,15.2492,445002.5084,4.032380952380953,3.6128915662650605
太极股份,5153.4376,20.5641,9839.9683,2.831538461538462,1.0573684210526315
太极集团,3544.347,6.77,71164.46310000001,1.4109401709401708,-1.6235537190082645
太辰光,2884.18,12.5402,98324.594,8.06622641509434,1.3875471698113209
太钢不锈,10529.1246,1.8483,5391170.991,63.094,-1.3766666666666665
太阳电缆,13935.1008,9.9606,30923.100599999998,7.849999999999999,-1.6964285714285714
太阳纸业,67708.2506,28.686799999999998,2595774.0208,30.558,-2.323714285714286
太阳能,2934.1706,10.5193,102755.694,1.2593265993265992,-3.0552777777777775
太龙照明,2004.4158,9.3525,1850.4879,1.9166666666666667,1.4766666666666666
太龙药业,246.0864,0.42079999999999995,68152.0288,8.484285714285715,1.4039130434782607
奇信股份,3952.0711,17.555,130840.7343,9.379516129032258,-0.156
奇正藏药,3180.0,5.998200000000001,29518.5645,18.56,-0.58
奋达科技,14892.410899999999,7.662699999999999,163480.95549999998,5.386470588235294,-0.48052631578947363
奥佳华,640.65,0.4624,5099.46,4.6,0.86
奥克股份,6337.013599999999,5.7627,22560.9616,1.3392,-4.719354838709677
奥园美谷,22111.5534,36.3392,397941.65619999997,7.2297590361445785,0.024845360824742237
奥士康,2144.1661,9.5187,2694.9186,1.0116666666666667,3.545
奥康国际,7899.0,11.4159,14393.0,3.59,-4.280833333333333
奥拓电子,357.54,0.5027,33527.0698,2.4913636363636367,-0.85125
奥普光电,3622.9183000000003,25.7061,98455.167,16.850232558139535,1.7746666666666666
奥来德,6.914,0.0944,2847.714,9.73,-0.7825
奥特佳,41648.4367,72.2458,121848.325,6.789090909090908,1.2691525423728813
奥特维,177.34,0.0,0.0,,0.13
奥特迅,1786.0,8.144400000000001,104590.8828,59.66,-6.58
奥瑞金,56878.8495,25.6643,1961923.3385,18.66404255319149,0.13264150943396227
奥福环保,1106.7492,8.5732,1873.363,2.2009090909090907,1.8560000000000003
奥维通信,218.25,0.36,130.95,0.12,-0.744
奥联电子,2760.8532999999998,17.2242,325332.365,5.9862831858407075,0.1617391304347826
奥飞娱乐,1993.0567,0.6900000000000001,939.6201000000001,0.115,2.3676470588235294
奥飞数据,1607.2908,6.0384,956.95,0.9041666666666667,-2.835333333333333
奥马电器,107714.4145,105.8318,952284.4222,9.375882352941177,-0.8292380952380953
好利来,957.38,14.3564,97282.048,22.445846153846155,-0.6189230769230769
好当家,8372.519,5.6332,595225.19,40.742000000000004,-0.9891666666666667
好想你,18721.5298,22.0839,301392.2706,5.048103448275862,0.048518518518518475
好莱客,1279.1043,4.1262,1848.8118000000002,0.995,-0.03666666666666666
如意集团,4051.598,18.3354,34291.105,8.108823529411765,-1.0476470588235296
妙可蓝多,55154.573300000004,123.4837,264601.9272,4.0963291139240505,-2.540172413793103
姚记科技,11691.6587,29.282,78034.53659999999,5.5768571428571425,-0.6897142857142857
威创股份,80577.595,75.1883,611399.072,11.428285714285714,1.2833333333333334
威唐工业,6970.0242,41.1422,88012.4297,2.9164583333333334,-2.041269035532995
威帝股份,540.0,1.4787,405.0,0.18500000000000003,0.17333333333333326
威星智能,1393.185,10.5192,16364.97,4.119,0.7533333333333334
威派格,744.6556,1.7512,3095.3444,1.82,-1.315
威海广泰,9501.9252,26.4417,239368.2396,18.823428571428572,-1.832285714285714
威胜信息,3673.0,7.344799999999999,47854.6729,13.671428571428573,0.58
威龙股份,384.877,1.1318,712.1125,1.0699999999999998,-8.51
孚日股份,41858.0996,42.8918,643318.8755,18.645,-0.7717073170731709
孚能科技,390.9763,0.0,0.0,,4.34
学大教育,6103.0021,63.4229,47736.4112,6.362051282051282,-4.707777777777777
宁德时代,17365.4589,4.7076,116255.5239,3.4579999999999997,-3.2533333333333334
宁波东力,7031.6102,12.3522,101997.1103,8.476296296296297,-1.486
宁波中百,9943.4115,37.2006,39894.929000000004,3.8665217391304343,0.14122807017543862
宁波富邦,3059.3395,18.4924,49355.153600000005,20.5,0.2671428571428571
宁波建工,42063.9906,29.5373,209743.9191,11.405714285714286,-0.2463333333333333
宁波海运,9408.6176,9.8542,93845.342,7.176428571428572,-3.0335714285714284
宁波港,170700.7601,12.577,9420789.8757,20.75,-0.5331428571428571
宁波精达,696.6408,3.0254,40442.9688,23.163333333333338,-1.09
宁波联合,4728.0319,14.204400000000001,6241.8356,2.867142857142857,-1.5257142857142856
宁波能源,12608.901399999999,45.254,162195.4751,8.376000000000001,-1.5657142857142856
宁波银行,224957.4193,50.1108,6138134.182,6.785166666666666,-2.1719444444444447
宁波韵升,949.9730999999999,1.7071,194515.8965,31.980909090909087,-1.3636363636363635
宇信科技,29742.4153,73.221,784470.4413,2.7918,-0.33107344632768376
宇晶股份,2169.3834,21.6891,50580.9078,6.022142857142858,-0.7466666666666666
宇环数控,449.985,3.0002999999999997,8893.71,1.6475,0.15333333333333332
宇瞳光学,1631.51,7.7016,22167.968,2.621,-0.5095000000000001
宇顺电子,16182.6956,71.5388,137098.6758,5.574787234042553,3.7498958333333334
安凯客车,8533.5265,11.6893,286149.6982,16.485416666666666,-0.5683333333333332
安利股份,10248.867,37.8611,282904.4442,10.68655737704918,-1.8437301587301587
安图生物,10317.503999999999,24.2077,867881.5641000001,38.972884615384615,-0.754423076923077
安妮股份,2069.2107,1.7686,469.3104,0.10454545454545454,-3.715217391304347
安居宝,980.6999999999999,2.4,879.6399999999999,0.6,6.865
安彩高科,217.11,0.3147,203781.0845,59.07000000000001,-3.268
安德利,0.06,0.0,0.0,,-0.09999999999999998
安徽合力,7389.6999,10.5666,106120.17839999999,9.898333333333333,-0.35
安徽建工,69.1256,0.0,0.0,,-0.8850000000000001
安恒信息,478.87,6.4632,3050.158,5.881428571428572,0.2685714285714286
安泰科技,1453.4715,1.6848,107019.54750000002,41.35,1.13
安洁科技,1584.6000000000001,2.16,1584.6000000000001,0.7200000000000001,-0.12
安源煤业,74255.5192,65.0543,292854.5588,14.794,-0.08181818181818185
安琪酵母,14243.5188,18.0214,147540.8859,8.1075,-1.2914285714285716
安硕信息,478.7,6.103000000000001,12719.796,2.3178723404255317,0.6257446808510638
安科瑞,2093.33,8.579699999999999,26042.4692,2.6073076923076925,-1.8880000000000001
安科生物,6972.736099999999,7.6336,25082.6598,0.4452727272727273,-1.1241269841269843
安纳达,5105.6496,23.7494,94471.1238,15.691417857142858,-2.8485714285714283
安记食品,1501.278,6.3251,827.2272,1.042,-0.6
安诺其,5106.360000000001,10.712499999999999,13646.006,3.578888888888889,-1.36
安车检测,7088.6074,52.0117,143590.2079,2.7632642487046635,0.3084183673469387
安达维尔,7129.9,28.047,215187.2562,8.381485148514852,0.6581188118811881
安通控股,28801.105499999998,23.8978,263131.66849999997,3.97453125,-1.9315492957746476
安阳钢铁,821.1299999999999,0.33,821.1299999999999,0.11,-0.8033333333333333
安集科技,704.8497,13.271,9481.1421,6.155172413793103,4.81551724137931
安靠智电,1344.8484,13.0689,62875.9669,3.986607142857143,-2.6127380952380954
宋城演艺,2910.0,1.0396,22253.1785,5.1066666666666665,1.0100000000000002
宋都股份,69529.6512,44.5381,308894.5504,7.284473684210527,-1.4878048780487805
完美世界,58367.6931,48.583800000000004,682763.0913,10.72235294117647,-2.256075949367089
宏创控股,20009.1787,22.3105,114732.1767,5.9464,0.8955555555555555
宏发股份,24967.9049,39.1727,750899.7572,13.60719512195122,-0.4653658536585366
宏川智慧,4091.1,9.9484,208080.45,3.061717791411043,-1.184478527607362
宏昌电子,35498.4677,52.5228,2715026.828,27.25064393939394,0.3880874316939891
宏润建设,28883.1218,26.1761,262619.6629,12.536315789473685,0.5578947368421051
